frame,frame_dev,frame_aprox,frame_majdev,position,position_dev,position_aprox,position_majdev,fps,fps_dev,fps_aprox,fps_majdev,velocity_1,velocity_1_dev,velocity_1_aprox,velocity_1_majdev,acceleration_1_3,acceleration_1_3_dev,acceleration_1_3_aprox,acceleration_1_3_majdev,acceleration_1_4,acceleration_1_4_dev,acceleration_1_4_aprox,acceleration_1_4_majdev,acceleration_1_5,acceleration_1_5_dev,acceleration_1_5_aprox,acceleration_1_5_majdev,acceleration_1_6,acceleration_1_6_dev,acceleration_1_6_aprox,acceleration_1_6_majdev,acceleration_1_7,acceleration_1_7_dev,acceleration_1_7_aprox,acceleration_1_7_majdev,velocity_2,velocity_2_dev,velocity_2_aprox,velocity_2_majdev,acceleration_2_3,acceleration_2_3_dev,acceleration_2_3_aprox,acceleration_2_3_majdev,acceleration_2_4,acceleration_2_4_dev,acceleration_2_4_aprox,acceleration_2_4_majdev,acceleration_2_5,acceleration_2_5_dev,acceleration_2_5_aprox,acceleration_2_5_majdev,acceleration_2_6,acceleration_2_6_dev,acceleration_2_6_aprox,acceleration_2_6_majdev,acceleration_2_7,acceleration_2_7_dev,acceleration_2_7_aprox,acceleration_2_7_majdev,velocity_3,velocity_3_dev,velocity_3_aprox,velocity_3_majdev,acceleration_3_3,acceleration_3_3_dev,acceleration_3_3_aprox,acceleration_3_3_majdev,acceleration_3_4,acceleration_3_4_dev,acceleration_3_4_aprox,acceleration_3_4_majdev,acceleration_3_5,acceleration_3_5_dev,acceleration_3_5_aprox,acceleration_3_5_majdev,acceleration_3_6,acceleration_3_6_dev,acceleration_3_6_aprox,acceleration_3_6_majdev,acceleration_3_7,acceleration_3_7_dev,acceleration_3_7_aprox,acceleration_3_7_majdev,velocity_4,velocity_4_dev,velocity_4_aprox,velocity_4_majdev,acceleration_4_3,acceleration_4_3_dev,acceleration_4_3_aprox,acceleration_4_3_majdev,acceleration_4_4,acceleration_4_4_dev,acceleration_4_4_aprox,acceleration_4_4_majdev,acceleration_4_5,acceleration_4_5_dev,acceleration_4_5_aprox,acceleration_4_5_majdev,acceleration_4_6,acceleration_4_6_dev,acceleration_4_6_aprox,acceleration_4_6_majdev,acceleration_4_7,acceleration_4_7_dev,acceleration_4_7_aprox,acceleration_4_7_majdev,velocity_5,velocity_5_dev,velocity_5_aprox,velocity_5_majdev,acceleration_5_3,acceleration_5_3_dev,acceleration_5_3_aprox,acceleration_5_3_majdev,acceleration_5_4,acceleration_5_4_dev,acceleration_5_4_aprox,acceleration_5_4_majdev,acceleration_5_5,acceleration_5_5_dev,acceleration_5_5_aprox,acceleration_5_5_majdev,acceleration_5_6,acceleration_5_6_dev,acceleration_5_6_aprox,acceleration_5_6_majdev,acceleration_5_7,acceleration_5_7_dev,acceleration_5_7_aprox,acceleration_5_7_majdev,velocity_6,velocity_6_dev,velocity_6_aprox,velocity_6_majdev,acceleration_6_3,acceleration_6_3_dev,acceleration_6_3_aprox,acceleration_6_3_majdev,acceleration_6_4,acceleration_6_4_dev,acceleration_6_4_aprox,acceleration_6_4_majdev,acceleration_6_5,acceleration_6_5_dev,acceleration_6_5_aprox,acceleration_6_5_majdev,acceleration_6_6,acceleration_6_6_dev,acceleration_6_6_aprox,acceleration_6_6_majdev,acceleration_6_7,acceleration_6_7_dev,acceleration_6_7_aprox,acceleration_6_7_majdev,velocity_7,velocity_7_dev,velocity_7_aprox,velocity_7_majdev,acceleration_7_3,acceleration_7_3_dev,acceleration_7_3_aprox,acceleration_7_3_majdev,acceleration_7_4,acceleration_7_4_dev,acceleration_7_4_aprox,acceleration_7_4_majdev,acceleration_7_5,acceleration_7_5_dev,acceleration_7_5_aprox,acceleration_7_5_majdev,acceleration_7_6,acceleration_7_6_dev,acceleration_7_6_aprox,acceleration_7_6_majdev,acceleration_7_7,acceleration_7_7_dev,acceleration_7_7_aprox,acceleration_7_7_majdev,velocity_8,velocity_8_dev,velocity_8_aprox,velocity_8_majdev,acceleration_8_3,acceleration_8_3_dev,acceleration_8_3_aprox,acceleration_8_3_majdev,acceleration_8_4,acceleration_8_4_dev,acceleration_8_4_aprox,acceleration_8_4_majdev,acceleration_8_5,acceleration_8_5_dev,acceleration_8_5_aprox,acceleration_8_5_majdev,acceleration_8_6,acceleration_8_6_dev,acceleration_8_6_aprox,acceleration_8_6_majdev,acceleration_8_7,acceleration_8_7_dev,acceleration_8_7_aprox,acceleration_8_7_majdev,velocity_9,velocity_9_dev,velocity_9_aprox,velocity_9_majdev,acceleration_9_3,acceleration_9_3_dev,acceleration_9_3_aprox,acceleration_9_3_majdev,acceleration_9_4,acceleration_9_4_dev,acceleration_9_4_aprox,acceleration_9_4_majdev,acceleration_9_5,acceleration_9_5_dev,acceleration_9_5_aprox,acceleration_9_5_majdev,acceleration_9_6,acceleration_9_6_dev,acceleration_9_6_aprox,acceleration_9_6_majdev,acceleration_9_7,acceleration_9_7_dev,acceleration_9_7_aprox,acceleration_9_7_majdev,velocity_10,velocity_10_dev,velocity_10_aprox,velocity_10_majdev,acceleration_10_3,acceleration_10_3_dev,acceleration_10_3_aprox,acceleration_10_3_majdev,acceleration_10_4,acceleration_10_4_dev,acceleration_10_4_aprox,acceleration_10_4_majdev,acceleration_10_5,acceleration_10_5_dev,acceleration_10_5_aprox,acceleration_10_5_majdev,acceleration_10_6,acceleration_10_6_dev,acceleration_10_6_aprox,acceleration_10_6_majdev,acceleration_10_7,acceleration_10_7_dev,acceleration_10_7_aprox,acceleration_10_7_majdev,time,time_dev,time_aprox,time_majdev
0.0,3.0,0,4,0.375,0.01,0.38,0.02,30.029,0.001,30.029,0.002,-0.12011600000000011,1.3212800000000007,-0,2,-4.208123924666662,40.87963882133332,-0,50,-3.381528153750003,30.09631375712502,-0,40,-2.7052225229999975,23.265598358999995,-0,30,-1.6531915418333307,16.53244092583333,-0,20,-0.9017408410000008,11.980648680714292,-0,20,-0.3453335000000003,1.336302000000001,-0,2,-2.4797873127499988,28.743483534166682,-0,30,-1.5780464717499953,19.782356351812496,-0,20,-0.9919149250999988,14.716767870220005,-0,20,-0.5260154905833317,11.347205872583338,-0,20,0.09661509010714456,8.536847275377555,0,9,-0.45043499999999986,1.1010783333333332,-0,2,-0.35067699372222266,17.58427004538889,-0,20,-0.7138781657916674,14.183950202215279,-0,20,-0.1803481682000002,10.316171468506665,-0,20,0.22543521024999896,8.266175419416665,0,9,0.5367505005952374,7.008618625232424,1,8,-0.44292775,0.814551375,-0.4,0.9,-0.6763056307500008,18.674145490875006,-0,20,-0.02817940128124987,9.236022110617187,-0,10,-0.09017408409999993,7.5139616316449995,-0,8,0.3193665478541671,6.1949509505885425,0,7,0.7246131758035712,5.31916167378699,1,6,-0.49848140000000013,0.7183102800000001,-0.5,0.8,0.5410445046000005,14.813106307440004,0,20,0.7213926728000007,11.001648456340002,0,20,0.7574623064400007,6.925569051440001,1,7,0.7815087288666674,5.7051912922133345,1,6,1.082089009200001,4.900473864222858,1,5,-0.48546883333333324,0.5855816666666667,-0.5,0.6,0.8015474142222205,12.524637123611111,0,20,1.2023211213333325,9.393484932888887,0,10,1.8635977380666668,7.406550684668888,2,8,1.1146518729027777,4.9534743592708335,1,5,1.1915861113214279,4.193698633140589,1,5,-0.4847538571428571,0.5013165918367346,-0.5,0.6,1.4599613616190465,11.704648056136051,0,20,1.7390716219285713,8.645064896964284,2,9,2.344526186600001,6.825478889013877,2,7,2.6408124629285705,5.763354944411563,3,6,1.4262227587244898,3.8371377939285707,1,4,-0.446681375,0.41009840625,-0.4,0.5,1.7283366119166659,10.370385962739583,0,20,2.0570962935312505,7.700287907476563,2,8,2.592504917875,6.09256898318125,3,7,2.7240087905208323,5.518671908015624,3,6,2.9789652783035714,5.431983710121811,3,6,-0.420406,0.3470157777777778,-0.4,0.4,2.204255389111111,9.88607620014815,0,10,2.454738956055555,7.255904952947531,2,8,2.765338579066667,5.963705837161482,3,6,2.9390071854814814,5.566534305086419,3,6,2.9199227232380958,5.0221922289130765,3,6,-0.3723596,0.28348616000000004,-0.4,0.3,2.4647582987333325,9.125890775013334,0,10,2.5248743548,6.528797075600001,3,7,2.8855706912000008,5.915633723440002,3,6,2.7953966071000003,5.074018547786668,3,6,2.859806667171428,4.682676664946938,3,5,0.0,0.09990342668753538,0.0,0.1
1.0,3.0,1,4,0.371,0.01,0.37,0.02,30.029,0.001,30.029,0.002,-0.3453335000000003,1.336302000000001,-0,2,-2.2543521025000017,38.02440642883337,-0,40,-1.6907640768749956,27.673056036874996,-0,30,-0.6312185886999958,18.702744059459988,-0,20,0.07514507008333327,13.225978598972233,0,20,0.6441006007142862,10.085075103336742,0,20,-0.6155944999999997,2.147114499999999,-1,3,0.6011605606666672,32.53862946563888,0,40,0.7890232358749972,24.178592567749988,0,30,0.9919149250999985,19.045329305379987,0,20,1.465328866624999,15.386411667416661,0,20,1.7712766519642837,12.677647586461728,0,20,-0.5505316666666666,1.3012872222222225,-1,2,0.050096713388889026,19.58836602281482,0,20,0.526015490583334,14.916752268444446,0,20,0.8716828129666662,11.897353801995557,0,20,1.1271760512499998,9.769188595694448,0,10,1.6102515017857149,8.143538634671202,2,9,-0.5930727500000001,1.0397837500000002,-1,2,1.4653288666250017,17.44357615180209,0,20,1.0144584461250012,12.469801250125002,0,20,1.2849806984250014,9.94542586469625,0,10,1.5968327392708337,8.205201430649307,2,9,1.8034816820000008,6.884078807937501,2,7,-0.5585393999999998,0.7903893199999997,-0.6,0.8,1.563017457733331,17.07365606188444,0,20,1.3976983035499984,10.158468969979996,0,20,1.2985068110399989,7.8995488559999965,1,8,1.563017457733333,6.558918898575554,2,7,1.8550097300571415,5.563040804615508,2,6,-0.5455268333333333,0.6456477222222222,-0.5,0.7,2.2042553891111107,15.129825262314817,0,20,2.780367593083334,11.08433534313889,0,20,1.6982785838833334,7.005300634203889,2,8,1.6907640768749994,5.692475745722223,2,6,1.8249517020238095,4.806422265410431,2,5,-0.4933335714285714,0.5086756122448979,-0.5,0.6,2.4046422426666667,12.931612023501135,0,20,2.99506779332143,9.562959041826531,0,10,3.220503003571427,7.655896001346935,3,8,1.7068665918928572,4.794155640212585,2,5,1.7206687476224491,4.01069145000583,2,5,-0.45794225,0.41854824999999996,-0.5,0.5,2.855512663166667,11.948530550076391,0,20,3.3251693511875,8.778201149624998,3,9,3.3364411116999992,7.408119841722498,3,8,3.5318182939166674,6.932498485090279,4,7,1.6827128193660716,3.504616809299585,2,4,-0.40038666666666667,0.33367185185185194,-0.4,0.4,3.0725984211851842,10.776752157893005,0,20,3.306383083666667,8.16607291377778,3,9,3.4065765104444448,7.160824779022222,3,8,3.306383083666667,6.178933867777779,3,7,3.206189656888889,5.458501084938272,3,6,-0.3423306,0.26547003999999996,-0.3,0.3,3.0659188593999995,9.606874476906667,0,10,3.3815281537500006,8.00327562838,3,9,3.17412776032,6.435134702744,3,7,3.186150971533333,5.699329764875555,3,6,2.924216727242857,4.7765919212044885,3,5,0.03330114222917846,0.09990453565360914,0.0,0.1
2.0,3.0,2,4,0.352,0.01,0.35,0.02,30.029,0.001,30.029,0.002,-0.6155944999999997,2.147114499999999,-1,3,0.45087042050000015,42.533506015666646,0,50,1.239893656375001,30.378460610687483,0,40,1.7133075978999965,22.70664575995999,0,30,2.104061962333331,17.283948348111107,0,20,2.318762162571427,13.452894865377544,0,20,-0.44292775,0.814551375,-0.4,0.9,-0.6763056307500008,18.674175519875003,-0,20,-0.05635880256249974,12.399388875562499,-0,20,0.7213926728000007,9.567828118545,0,10,1.2023211213333325,7.552355226277779,1,8,1.7390716219285713,5.870695315747449,2,6,-0.60058,1.4014000000000002,-1,2,1.2023211213333345,22.24376821044445,0,30,1.4653288666249995,16.513779779145835,0,20,1.6531915418333334,12.955541262011113,0,20,2.1291103190277787,10.520739393194447,0,20,2.4046422426666667,8.674231278190478,2,9,-0.5555364999999997,0.9834867499999995,-1,1,0.97688591108333,15.987750733805544,0,20,1.3244318602187481,12.06833674567968,0,20,1.6907640768749976,9.620867065012494,0,10,1.9161992871249984,7.862402044593746,2,8,2.318762162571427,6.577012097627547,2,7,-0.5405219999999998,0.7687747999999996,-0.5,0.8,1.683249569866665,13.899411388657773,0,20,1.4878723876499989,9.996242252264995,0,10,1.7674120483599998,7.9861863647119975,2,8,2.0740039342999985,6.601053856366664,2,7,2.164178018399999,5.503457042194283,2,6,-0.4804639999999999,0.5805873333333332,-0.5,0.6,3.0558995167222225,14.678997104851852,0,20,1.6344052743124995,8.172401108458331,2,9,1.6381625278166656,6.377117460237776,2,7,1.8034816819999995,5.260415157166666,2,6,2.0396519022619044,4.464452796479591,2,5,-0.4418552857142856,0.46455336734693875,-0.4,0.5,3.4781432438571436,13.27518477546939,0,20,3.6391683940357122,9.866686060048465,0,10,1.739071621928571,5.526656724446938,2,6,1.749806631940476,4.487464594565193,2,5,1.7850788076938777,3.7543836918775506,2,4,-0.3791161249999999,0.3594285312499999,-0.4,0.4,3.6445358990416654,11.751294343371526,0,20,3.5787839627187488,9.17988148750781,0,10,3.7647680111749993,8.243514122151248,4,9,1.568653337989583,3.678778799273871,2,4,1.5377901842053567,3.054323302768494,2,4,-0.3169727777777777,0.27806154320987647,-0.3,0.3,3.573565555074074,10.865878971349796,0,20,3.632011720694444,8.87174667482253,4,9,3.4666925665111115,7.273139259651358,3,8,3.323081988129629,6.206847553343621,3,7,1.3168278947936505,2.479071074948097,1,3,-0.2462377999999999,0.20781215999999994,-0.2,0.3,3.5468473079333336,10.424586702022223,0,20,3.246267027599999,7.71930638988,3,8,3.246267027599999,6.565078113399998,3,7,2.9306577332499995,5.29058008844,3,6,2.6665764869571422,4.401202297050611,3,5,0.06660228445835692,0.09990564461968292,0.1,0.1
3.0,3.0,3,4,0.33,0.01,0.33,0.02,30.029,0.001,30.029,0.002,-0.5405219999999996,1.921909999999999,-1,2,-1.6531915418333307,16.53244092583333,-0,20,1.578046471749995,26.48975203099999,0,30,2.0740039342999963,19.352147009399992,0,20,2.329497172583331,14.578681615749993,0,20,2.834042643142856,13.508288258571424,0,20,-0.5930727500000001,1.0397837500000002,-1,2,-0.5260154905833317,11.347205872583338,-0,20,2.028916892250002,15.612062085500003,0,20,2.3445261866,11.786264636175003,0,20,2.780367593083334,9.017770009208336,0,10,2.9950677933214296,8.348391246535716,3,9,-0.48546883333333324,0.5855816666666667,-0.5,0.6,0.22543521024999896,8.266175419416665,0,9,1.2023211213333325,9.393544990888888,0,10,1.8635977380666668,7.406625156588888,2,8,2.229303745805555,5.861564874027778,2,6,2.64081246292857,5.763461441817459,3,6,-0.5104930000000001,0.915927,-1,1,0.3193665478541671,6.1949509505885425,0,7,1.7753022807187502,11.645724317984378,0,20,2.0289168922500007,9.164414253412502,0,10,2.47978731275,7.496104236166667,2,8,2.6086074328928572,6.801390739044642,3,7,-0.4444292000000001,0.6534636,-0.4,0.7,0.7815087288666674,5.7051912922133345,1,6,1.4878723876500015,8.697744900360002,1,9,1.91169058292,7.03395452288,2,8,2.043945906266667,5.7233584368266675,2,6,2.370290210628572,5.371011992765714,2,6,-0.40539150000000007,0.5055151666666668,-0.4,0.6,1.1146518729027777,4.9534743592708335,1,5,1.4841151341458336,7.176741024868058,1,8,1.7133075979000008,5.753426274333336,2,6,2.003868535555556,4.797030150916669,2,5,1.9967118622142863,4.223713265523811,2,5,-0.3388987142857144,0.3763027142857143,-0.3,0.4,2.6408124629285705,5.763354944411563,3,6,1.400918806553572,5.738558293382654,1,6,1.481431381642858,4.532883433232655,1,5,1.5673114617380963,3.7206625548299335,2,4,1.7298701847755105,3.39948381044898,2,4,-0.27401462500000007,0.28059943750000005,-0.3,0.3,2.7240087905208323,5.518671908015624,3,6,3.9169367780937514,9.940900100265626,0,10,1.2511654168875006,3.5601044701890636,1,4,1.2680730576562502,2.8991241552291673,1,3,1.3123549739553575,2.541045970032367,1,3,-0.20019333333333333,0.20020444444444446,-0.2,0.3,2.9390071854814814,5.566534305086419,3,6,3.456673223833334,8.491930382907409,3,9,3.286344398311111,6.936557233461729,3,7,0.951837554388889,2.137580443351852,1,3,0.8802708209761906,1.7637116874973544,1,2,-0.12612180000000012,0.13573780000000008,-0.1,0.2,2.7953966071000003,5.074018547786668,3,6,3.1560929435000005,7.53002579534,3,8,2.7953966071000007,5.753528172740001,3,6,2.509845340783334,4.617289069000002,3,5,0.521721486578572,1.1641355514064293,1,2,0.09990342668753538,0.09990675358575668,0.1,0.1
4.0,3.0,4,4,0.316,0.01,0.32,0.02,30.029,0.001,30.029,0.002,-0.5705510000000005,2.012019000000002,-1,3,0.07514507008333327,13.225978598972233,0,20,-0.28179401281250027,8.496309073359381,-0,9,2.975744775300002,18.811163163380016,0,20,3.456673223833336,16.83334485205557,0,20,3.6713734240714317,16.738450488336746,0,20,-0.5555364999999997,0.9834867499999995,-1,1,1.465328866624999,15.386411667416661,0,20,0.5354086243437505,7.122506018117193,1,8,3.111005901449998,10.880028604019994,0,20,3.3063830836666654,9.769388789027776,0,10,3.6391683940357122,9.86688944523979,0,10,-0.5455268333333333,0.6456477222222222,-0.5,0.7,1.1271760512499998,9.769188595694448,0,10,1.0332447136458334,5.94130620578993,1,6,3.0358608313666666,8.362575749742224,3,9,3.381528153749999,7.765446849249999,3,8,3.3707931437380947,7.119315494852607,3,8,-0.446681375,0.41009840625,-0.4,0.5,1.5968327392708337,8.205201430649307,2,9,1.0144584461250004,4.586329873804687,1,5,2.592504917875,6.09270711658125,3,7,2.7240087905208323,5.518792858154512,3,6,2.9789652783035714,5.432097084917729,3,6,-0.40238860000000004,0.60301716,-0.4,0.7,1.563017457733333,6.558918898575554,2,7,1.3976983035500001,4.2540964969025,1,5,2.2002476520400003,6.752648135984,2,7,2.554932382833334,6.198374308722224,3,7,2.5248743548,5.488125264360001,3,6,-0.3253141666666667,0.4254361111111112,-0.3,0.5,1.6907640768749994,5.692475745722223,2,6,1.3713975290208331,3.6399657042031244,1,4,1.9237137941333333,5.179318105724445,2,6,1.9287234654722227,4.458900552407409,2,5,2.1255319823571432,4.226831480969388,2,5,-0.2531015714285714,0.3027594081632653,-0.3,0.4,1.7068665918928572,4.794155640212585,2,5,1.4733801241339286,3.29625015063616,1,4,1.3654932735142862,3.7809198166514286,1,4,1.5887814817619044,3.4569023907256238,2,4,1.5734457531734694,3.0406330143658886,2,4,-0.17266674999999995,0.2045840625,-0.2,0.3,3.5318182939166674,6.932498485090279,4,7,1.4301046150234376,2.845350593459961,1,3,0.9130126015124996,2.5963210031949995,1,3,1.0238515798854166,2.295590821325955,1,3,1.0949710212142854,2.1101482482244895,1,3,-0.09342355555555563,0.12901935802469142,-0.1,0.2,3.306383083666667,6.178933867777779,3,7,2.8805610198611107,4.582030875476081,3,5,0.5009671338888892,1.5964959371580256,1,2,0.4926176816574078,1.31371576673354,0,2,0.5439071739365084,1.2105700248364832,1,2,-0.036034800000000033,0.08168104000000002,-0.04,0.09,3.186150971533333,5.699329764875555,3,6,2.6714072414624996,4.057515983839375,3,5,2.47076990434,5.169215602736001,2,6,0.15780464717500015,0.7236708479091671,0.2,0.8,0.10305609611428582,0.5830215656873471,0.1,0.6,0.13320456891671384,0.09990786255183046,0.1,0.1
5.0,3.0,5,4,0.292,0.01,0.29,0.02,30.029,0.001,30.029,0.002,-0.5705509999999997,2.012037999999999,-1,3,2.104061962333331,17.283948348111107,0,20,1.0144584461250008,7.749505203875004,1,8,0.7213926728000007,6.384481305080003,1,7,4.28326899475,20.140257613916667,0,30,4.444294144928568,19.72024469761223,0,20,-0.5104930000000001,0.915927,-1,1,1.2023211213333325,7.552355226277779,1,8,2.169813898656249,10.461868060031247,0,20,1.3526112615000012,5.748729988975004,1,6,4.020261249458334,11.55439262636111,0,20,3.8968086343214288,10.474374353334182,0,20,-0.4804639999999999,0.5805873333333332,-0.5,0.6,2.1291103190277787,10.520739393194447,0,20,1.916199287125,6.847803984472224,2,7,1.7433656259333326,5.0438835787822205,2,6,3.606963363999999,8.216461575777778,4,9,3.7572535041666666,7.837201502238095,4,8,-0.45794225,0.41854824999999996,-0.5,0.5,1.9161992871249984,7.862402044593746,2,8,2.1698138986562503,5.854476361750001,2,6,1.6231335137999998,3.8652094232737495,2,4,3.5318182939166674,6.93265530320139,4,7,3.317118093678572,5.975668426451531,3,6,-0.3723596,0.28348616000000004,-0.4,0.3,2.0740039342999985,6.601053856366664,2,7,1.9612863291749991,4.744471493279998,2,5,1.8215164988200006,3.6251303084200006,2,4,2.7953966071000003,5.074173697620001,3,6,2.859806667171428,4.68281271470204,3,5,-0.17516916666666654,0.2752813888888888,-0.2,0.3,1.8034816819999995,5.260415157166666,2,6,2.02891689225,4.142548304451389,2,5,1.6381625278166665,2.98186949014,2,3,1.7283366119166663,3.782585190037037,2,4,1.728336611916666,3.365697210521824,2,4,-0.09437685714285698,0.1666992244897958,-0.1,0.2,1.749806631940476,4.487464594565193,2,5,1.755174136946429,3.428266913367347,2,4,1.6488975378285713,2.70643927356653,2,3,1.041295971154761,2.334258335221654,1,3,1.1593810812857137,2.2164014435451884,1,3,-0.015014500000000014,0.08633450000000001,-0.02,0.09,1.568653337989583,3.678778799273871,2,4,1.6414501246328124,2.972189013257812,2,3,1.43714946534375,2.2424723720382813,1,3,0.48844295554166656,1.2634444209618056,0,2,0.5152804805714286,1.1421974073609693,1,2,0.0400386666666667,0.09342637037037041,0.0,0.1,3.323081988129629,6.206847553343621,3,7,1.465328866625,2.4893038643101857,1,3,1.2774661914166667,1.9137795892314815,1,2,-0.03339780892592595,0.7236430435884778,-0.0,0.8,0.06441006007142824,0.6778669741919876,0.1,0.7,0.1081044000000001,0.12492784000000005,0.1,0.2,2.9306577332499995,5.29058008844,3,6,2.6939507624875,4.08799881587,3,5,1.1046325302250002,1.6083292618435001,1,2,-0.6011605606666672,1.394784122562223,-1,2,-0.48307545053571477,1.084644124718878,-0,2,0.1665057111458923,0.09990897151790422,0.2,0.1
6.0,3.0,6,4,0.278,0.01,0.28,0.02,30.029,0.001,30.029,0.002,-0.4504349999999996,1.6516849999999987,-0,2,2.329497172583331,14.578681615749993,0,20,2.7615813255624992,12.61072406270312,0,20,1.8936557661000017,8.621066449440008,2,9,1.4653288666249993,8.285268232979163,1,9,4.122243844571425,18.478192553653045,0,20,-0.450435,0.8258424999999999,-0.5,0.9,2.780367593083334,9.017770009208336,0,10,2.0570962935312505,5.755866521585938,2,6,2.7277660440249987,9.854166194709995,0,10,1.8598404845625007,6.14339913404167,2,7,4.218858934678572,11.233723728096939,0,20,-0.40539150000000007,0.5055151666666668,-0.4,0.6,2.229303745805555,5.861564874027778,2,6,2.7427950580416662,8.18178590082986,3,9,2.3745842146333334,6.354541858231111,2,7,2.1165861406805555,5.053745778034723,2,6,3.64990340404762,7.637914316109979,4,8,-0.3791161249999999,0.3594285312499999,-0.4,0.4,2.47978731275,7.496104236166667,2,8,2.451607911468748,6.087042521093746,2,7,2.5248743548000006,5.4208476171075,3,6,1.8974130196041668,3.766825560718751,2,4,3.413733183785714,6.131040751438136,3,7,-0.3423306,0.26547003999999996,-0.3,0.3,2.043945906266667,5.7233584368266675,2,6,2.4347002707,5.180771392544999,2,6,2.2363172856799993,4.2311765473479985,2,5,1.9838298502000002,3.381694614506667,2,4,2.924216727242857,4.776731035143264,3,5,-0.26275374999999995,0.1814339583333333,-0.3,0.2,2.003868535555556,4.797030150916669,2,5,2.02891689225,4.001688938562499,2,5,2.1491490043833332,3.634205405875555,2,4,1.7846954144791662,2.7679812561875003,2,3,2.3294971725833333,3.5911956961646823,2,4,0.04289857142857123,0.12257122448979574,0.0,0.2,1.5673114617380963,3.7206625548299335,2,4,1.9000967721071425,3.4334794345165807,2,4,1.8228047000214285,2.8963984928646935,2,3,1.6531915418333336,2.377158506835034,2,3,0.6809063493265313,1.6642773060320697,1,2,0.09759424999999988,0.1482763124999999,0.1,0.2,1.2680730576562502,2.8991241552291673,1,3,1.5428222201484374,2.6921665648193356,2,3,1.6231335137999998,2.4365244949137495,2,3,1.38079066278125,1.9092507798463543,1,2,0.15297389266964345,1.1426393201001277,0,2,0.16682777777777774,0.17796259259259256,0.2,0.2,0.951837554388889,2.137580443351852,1,3,1.2085832105069443,2.081741106575038,1,3,1.3025145481111113,1.917139296775309,1,2,1.189796942986111,1.5927387856041668,1,2,-0.4794971138650794,1.3963432000971276,-0,2,0.1861798,0.17177952000000002,0.2,0.2,2.509845340783334,4.617289069000002,3,5,0.9073767212562497,1.578417245443437,1,2,0.9919149250999999,1.4933648719239998,1,2,0.9205271085208334,1.2482217490900003,1,2,-0.7858027328714287,1.5432111096787757,-1,2,0.19980685337507076,0.09991008048397798,0.2,0.1
7.0,3.0,7,4,0.262,0.01,0.26,0.02,30.029,0.001,30.029,0.002,-0.3303190000000003,1.2913240000000008,-0,2,3.456673223833336,16.83334485205557,0,20,3.0997341409374997,13.87913072378125,0,20,3.246267027599998,13.490875985819988,0,20,2.141634497375,8.999287159708334,2,9,1.5458414417142872,8.005910961163272,2,9,-0.3228117499999999,0.6344002499999999,-0.3,0.7,3.3063830836666654,9.769388789027776,0,10,3.3251693511875002,8.60931336159375,3,9,2.5248743547999997,6.204377723085,3,7,2.8742989306874995,9.186987803437498,0,10,1.8678917420714294,5.679936706084186,2,6,-0.3253141666666667,0.4254361111111112,-0.3,0.5,3.381528153749999,7.765446849249999,3,8,2.7240087905208332,5.518795621239583,3,6,2.990773789316667,7.490898308630001,3,8,2.4923114910972224,5.867911697810187,2,6,2.0718569322976186,4.570320121095804,2,5,-0.27401462500000007,0.28059943750000005,-0.3,0.3,2.7240087905208323,5.518792858154512,3,6,2.8461195294062502,6.552121350625001,3,7,2.6150484388999993,5.458114056542498,3,6,2.5267529815520837,4.8354007483402786,3,5,1.900096772107143,3.4352171522289536,2,4,-0.2462377999999999,0.20781215999999994,-0.2,0.3,2.554932382833334,6.198374308722224,3,7,2.3670697076250002,4.873093432747501,2,5,2.5068395379799995,4.523416853491999,3,5,2.2468375954916664,3.7612367342372215,2,4,1.8743327480785716,2.956042766785102,2,3,-0.20770058333333338,0.1539066944444445,-0.2,0.2,1.9287234654722227,4.458900552407409,2,5,2.160420764895834,4.02522406304514,2,5,2.126605483358333,3.5117538920591658,2,4,2.0664894272916667,3.1249740020185186,2,4,1.6639265518452377,2.387911408274943,2,3,-0.1522899285714286,0.10817075510204083,-0.2,0.2,1.5887814817619044,3.4569023907256238,2,4,1.698815334383929,3.03063582239222,2,4,1.8550097300571426,2.863305254035918,2,3,1.7390716219285713,2.4661367830425167,2,3,1.5044349745255101,2.0112869363884838,2,3,0.24773925000000002,0.260899625,0.2,0.3,1.0238515798854166,2.295590821325955,1,3,1.338521560859375,2.314385469335938,1,3,1.4540571061124996,2.1829168463568744,1,3,1.479418567265625,2.0061443531796876,1,3,1.2439192851294643,1.6004930750393014,1,2,0.2602513333333334,0.24025414814814822,0.3,0.3,0.4926176816574078,1.31371576673354,0,2,0.8766924843055557,1.576057004158951,1,2,1.117156708572222,1.6606442688082712,1,2,1.139700229597222,1.5343035333009263,1,2,1.044874307825397,1.3114474303713783,1,2,0.29428419999999994,0.23665203999999995,0.3,0.3,0.15780464717500015,0.7236708479091671,0.2,0.8,0.4283268994750004,0.9570243050725007,0,1,0.7259013770049998,1.1538462625564996,1,2,0.8641683059583333,1.1738341271661112,1,2,0.7986847448857144,1.0147876834681633,1,2,0.23310799560424922,0.09991118945005176,0.2,0.1
